,Unnamed: 0,id,playerName,situation,teamId,playerId,x,y,min,period,isOwnGoal,isBlocked,isOnTarget,isSavedOffLine,isFromInsideBox,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,box,homeTeamId,awayTeamId,homeTeamName,awayTeamName,homeScore,awayScore,matchId,matchDate,teamColor,teamColorDark,onGoalShot.x,onGoalShot.y,onGoalShot.zoomRatio,minAdded,,min1,Unnamed: 2_level_0_Squad,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 2_Player,SCA 2_Event,onGoalShot.x.rescaled,onGoalShot.y.rescaled,goalxZone,goalyZone,goalZone_Left Bottom,goalZone_Left Top,goalZone_Middle Bottom,goalZone_Middle Top,goalZone_Right Bottom,goalZone_Right Top,predicted_xGOTzone,eventType_AttemptSaved,eventType_Goal,eventType_Miss,eventType_Post,shotType_Header,shotType_LeftFoot,shotType_OtherBodyParts,shotType_RightFoot,SCA 1_Event_Fouled,SCA 1_Event_Interception,SCA 1_Event_Pass (Dead),SCA 1_Event_Pass (Live),SCA 1_Event_Shot,SCA 1_Event_Tackle,SCA 1_Event_Take-On,jpsxg,jpsxg - psxg,goal_loc_jpsxg,goal_loc_jpsxg - jpsxg
8799,,2788480861,Yukinari Sugawara,RegularPlay,8466,924610,95.7368421041,21.9673885388,59,SecondHalf,False,False,True,False,True,103.577586207,31.4075,32.9325,1.9070526222,0.03,0.09,InsideBox,8466,8602,Southampton,Wolverhampton Wanderers,1,2,4506362,2025-03-15T15:00:00Z,#d71920,#d71920,1.28240740740741,0.504511275714286,1.0,,9,59,Southampton,Saved,13.0,Right Foot,,Tyler Dibling,Paul Onuachu,Pass (Live),1.28240740740741,0.504511275714286,Middle,Top,0,0,0,1,0,0,0.14650005700542437,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1574998925448752,0.0674998925448752,0.14146843458321653,-0.01603145796165867
8800,,2797288311,Yukinari Sugawara,RegularPlay,8466,924610,90.6,19.2349044611,88,SecondHalf,False,False,True,False,True,104.1465517242,32.6275,34.68625,0.2439999988,0.03,0.11,InsideBox,8586,8466,Tottenham Hotspur,Southampton,3,1,4506381,2025-04-06T13:00:00Z,#d71920,#d71920,0.818452380952381,0.0645502642328042,1.0,,23,88,Southampton,Saved,19.0,Right Foot,Deflected,Kamaldeen Sulemana,Taylor Harwood-Bellis,Pass (Live),0.818452380952381,0.0645502642328042,Middle,Bottom,0,0,1,0,0,0,0.1656749934698995,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.11560296993290432,0.0056029699329043225,0.12366398504230121,0.008061015109396885
8803,,2715557193,Yukinari Sugawara,RegularPlay,8466,924610,92.2,24.4196178393,90,SecondHalf,False,False,True,False,True,,,35.75375,0.7319999964,0.08,0.25,InsideBox,9937,8466,Brentford,Southampton,3,1,4506284,2024-08-31T14:00:00Z,#d71920,#d71920,0.536044973544974,0.193650792698413,1.0,5.0,38,90+5,Southampton,Goal,15.0,Left Foot,,Adam Lallana,Tyler Dibling,Pass (Live),0.536044973544974,0.193650792698413,Left,Bottom,1,0,0,0,0,0,0.1987245113611908,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.36116298241879397,0.11116298241879397,0.3449654313307321,-0.016197551088061868
8804,,2719756963,Yukinari Sugawara,RegularPlay,8466,924610,95.8333333322,17.9737579637,23,FirstHalf,False,False,True,True,True,103.1982758622,32.78,36.745,1.219999994,0.04,0.0,InsideBox,8466,10260,Southampton,Manchester United,0,3,4506300,2024-09-14T11:30:00Z,#d71920,#d71920,0.273809523809523,0.322751321164021,1.0,,5,23,Southampton,Blocked,16.0,Left Foot,,Yukinari Sugawara,Tyler Dibling,Pass (Live),0.273809523809523,0.322751321164021,Left,Top,0,1,0,0,0,0,0.14396119180941291,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.36335429004813863,0.36335429004813863,0.37570112515474646,0.012346835106607834
8809,,2776548725,Yukinari Sugawara,RegularPlay,8466,924610,84.1742718448,16.4323566891,66,SecondHalf,False,False,True,False,False,103.8620689656,32.24625,33.2375,0.9759999952,0.02,0.04,OutsideBox,8466,8678,Southampton,AFC Bournemouth,1,3,4506630,2025-02-15T15:00:00Z,#d71920,#d71920,1.20171957671958,0.258201056931217,1.0,,18,66,Southampton,Saved,26.0,Right Foot,Deflected,Lesley Ugochukwu,Kyle Walker-Peters,Pass (Live),1.20171957671958,0.258201056931217,Middle,Bottom,0,0,1,0,0,0,0.10681748261684947,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.06320010930290867,0.023200109302908674,0.05677138355187876,-0.006428725751029915
8811,,2788480861,Yukinari Sugawara,RegularPlay,8466,924610,95.7368421041,21.9673885388,59,SecondHalf,False,False,True,False,True,103.577586207,31.4075,32.9325,1.9070526222,0.03,0.09,InsideBox,8466,8602,Southampton,Wolverhampton Wanderers,1,2,4506362,2025-03-15T15:00:00Z,#d71920,#d71920,1.28240740740741,0.504511275714286,1.0,,9,59,Southampton,Saved,13.0,Right Foot,,Tyler Dibling,Paul Onuachu,Pass (Live),1.28240740740741,0.504511275714286,Middle,Top,0,0,0,1,0,0,0.14650005700542437,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1574998925448752,0.0674998925448752,0.14146843458321653,-0.01603145796165867
8812,,2797288311,Yukinari Sugawara,RegularPlay,8466,924610,90.6,19.2349044611,88,SecondHalf,False,False,True,False,True,104.1465517242,32.6275,34.68625,0.2439999988,0.03,0.11,InsideBox,8586,8466,Tottenham Hotspur,Southampton,3,1,4506381,2025-04-06T13:00:00Z,#d71920,#d71920,0.818452380952381,0.0645502642328042,1.0,,23,88,Southampton,Saved,19.0,Right Foot,Deflected,Kamaldeen Sulemana,Taylor Harwood-Bellis,Pass (Live),0.818452380952381,0.0645502642328042,Middle,Bottom,0,0,1,0,0,0,0.1656749934698995,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.11560296993290432,0.0056029699329043225,0.12366398504230121,0.008061015109396885
8818,,2765952487,Kamaldeen Sulemana,RegularPlay,8466,1130691,98.6315789471,47.854267513,12,FirstHalf,False,False,True,False,True,104.1465517242,37.27875,33.16125,0.2439999988,0.06,0.1,InsideBox,10260,8466,Manchester United,Southampton,3,1,4506522,2025-01-16T20:00:00Z,#d71920,#d71920,1.22189153439154,0.0645502642328042,1.0,,0,12,Southampton,Saved,13.0,Right Foot,,Kamaldeen Sulemana,Kyle Walker-Peters,Pass (Live),1.22189153439154,0.0645502642328042,Middle,Bottom,0,0,1,0,0,0,0.25244714466668605,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.23669971843555898,0.13669971843555898,0.24205455372549048,0.005354835289931498
8822,,2771312675,Kamaldeen Sulemana,FastBreak,8466,1130691,92.1,48.4848407617,87,SecondHalf,False,False,True,False,True,103.6724137932,35.6775,35.83,0.2825263144,0.04,0.08,InsideBox,9902,8466,Ipswich Town,Southampton,1,2,4506618,2025-02-01T15:00:00Z,#d71920,#d71920,0.515873015873016,0.0747424112169312,1.0,,23,87,Southampton,Saved,18.0,Right Foot,,Kyle Walker-Peters,Adam Lallana,Pass (Live),0.515873015873016,0.0747424112169312,Left,Bottom,1,0,0,0,0,0,0.21048436386138436,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3655149008825929,0.2855149008825929,0.3771652470704148,0.011650346187821903
8824,,2776535795,Kamaldeen Sulemana,RegularPlay,8466,1130691,95.2543859636,22.5278980932,61,SecondHalf,False,False,True,False,True,103.6724137932,31.94125,32.475,0.2054736832,0.06,0.26,InsideBox,8466,8678,Southampton,AFC Bournemouth,1,3,4506630,2025-02-15T15:00:00Z,#d71920,#d71920,1.40343915343915,0.0543581172486773,1.0,,15,61,Southampton,Saved,13.0,Right Foot,Deflected,Lesley Ugochukwu,James Bree,Pass (Live),1.40343915343915,0.0543581172486773,Right,Bottom,0,0,0,0,1,0,0.22979498599971857,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.46907026503275023,0.20907026503275022,0.48458454463035183,0.015514279597601599
8827,,2776562025,Kamaldeen Sulemana,RegularPlay,8466,1130691,91.2,37.768,72,SecondHalf,False,False,True,False,True,,,32.475,0.160526315,0.13,0.3,InsideBox,8466,8678,Southampton,AFC Bournemouth,1,3,4506630,2025-02-15T15:00:00Z,#d71920,#d71920,1.40343915343915,0.0424672791005291,1.0,,20,72,Southampton,Goal,16.0,Left Foot,,Paul Onuachu,Joe Aribo,Pass (Live),1.40343915343915,0.0424672791005291,Right,Bottom,0,0,0,0,1,0,0.20160076138676708,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3876244230990639,0.08762442309906393,0.40860892985520564,0.02098450675614172
8828,,2779460405,Kamaldeen Sulemana,RegularPlay,8466,1130691,89.3,47.0135031814,69,SecondHalf,False,False,True,False,True,102.629310345,36.05875,35.44875,0.0834736838,0.02,0.04,InsideBox,8466,10204,Southampton,Brighton & Hove Albion,0,4,4506642,2025-02-22T15:00:00Z,#d71920,#d71920,0.616732804232803,0.0220829851322751,1.0,,13,69,Southampton,Saved,20.0,Right Foot,,Lesley Ugochukwu,Tyler Dibling,Pass (Live),0.616732804232803,0.0220829851322751,Left,Bottom,1,0,0,0,0,0,0.18470579145561256,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3014491780387301,0.26144917803873013,0.3278641810581102,0.0264150030193801
8832,,2797277617,Kamaldeen Sulemana,RegularPlay,8466,1130691,96.5087719289,50.0262420363,78,SecondHalf,False,False,True,False,True,103.4827586208,37.732,33.77125,0.2439999988,0.03,0.03,InsideBox,8586,8466,Tottenham Hotspur,Southampton,3,1,4506381,2025-04-06T13:00:00Z,#d71920,#d71920,1.06051587301587,0.0645502642328042,1.0,,20,78,Southampton,Saved,16.0,Left Foot,,,,,1.06051587301587,0.0645502642328042,Middle,Bottom,0,0,1,0,0,0,0.2346317043072389,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.293234401185116,0.263234401185116,0.3091065975079043,0.0158721963227883
8837,,2715509995,Tyler Dibling,RegularPlay,8466,1292833,79.782038836,23.7189808963,67,SecondHalf,False,False,True,False,False,103.577586207,32.6275,32.09375,0.8925263114,0.02,0.04,OutsideBox,9937,8466,Brentford,Southampton,3,1,4506284,2024-08-31T14:00:00Z,#d71920,#d71920,1.50429894179894,0.236118071798942,1.0,,27,67,Southampton,Saved,28.0,Left Foot,,Tyler Dibling,Joe Aribo,Pass (Live),1.50429894179894,0.236118071798942,Right,Bottom,0,0,0,0,1,0,0.09224775103457802,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1558578643842599,0.11585786438425988,0.14270640805112478,-0.013151456333135109
8839,,2719743099,Tyler Dibling,RegularPlay,8466,1292833,92.3,19.3049681554,7,FirstHalf,False,False,True,False,True,103.6724137932,31.94125,36.745,0.9374736796,0.03,0.27,InsideBox,8466,10260,Southampton,Manchester United,0,3,4506300,2024-09-14T11:30:00Z,#d71920,#d71920,0.273809523809523,0.24800890994709,1.0,,0,7,Southampton,Saved,18.0,Left Foot,,Yukinari Sugawara,Jack Stephens,Pass (Live),0.273809523809523,0.24800890994709,Left,Bottom,1,0,0,0,0,0,0.196928392509312,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3602674621240712,0.09026746212407116,0.32933413347161666,-0.030933328652454517
8840,,2723297479,Tyler Dibling,RegularPlay,8466,1292833,96.5087719289,32.6275,5,FirstHalf,False,False,True,False,True,,,32.3225,0.160526315,0.72,0.67,InsideBox,8466,9902,Southampton,Ipswich Town,1,1,4506310,2024-09-21T14:00:00Z,#d71920,#d71920,1.44378306878307,0.0424672791005291,1.0,,1,5,Southampton,Goal,10.0,Left Foot,,Tyler Dibling,Adam Lallana,Pass (Live),1.44378306878307,0.0424672791005291,Right,Bottom,0,0,0,0,1,0,0.24630720785724255,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.509196336087223,-0.160803663912777,0.5233269764950503,0.0141306404078273
8844,,2735538773,Tyler Dibling,RegularPlay,8466,1292833,92.6,21.6170700673,63,SecondHalf,False,False,True,False,True,103.577586207,31.56,32.24625,0.3659999982,0.04,0.05,InsideBox,8466,8197,Southampton,Leicester City,2,3,4506400,2024-10-19T14:00:00Z,#d71920,#d71920,1.46395502645503,0.0968253963492064,1.0,,19,63,Southampton,Saved,16.0,Left Foot,,Taylor Harwood-Bellis,Mateus Fernandes,Pass (Live),1.46395502645503,0.0968253963492064,Right,Bottom,0,0,0,0,1,0,0.20561149970706816,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4111364402294974,0.3611364402294974,0.41816845227835364,0.007032012048856229
8847,,2753101003,Tyler Dibling,RegularPlay,8466,1292833,95.0614035074,19.9355414041,80,SecondHalf,False,False,True,False,True,103.8620689656,31.4075,32.475,0.2054736832,0.03,0.04,InsideBox,10204,8466,Brighton & Hove Albion,Southampton,1,1,4506411,2024-11-29T20:00:00Z,#d71920,#d71920,1.40343915343915,0.0543581172486773,1.0,,27,80,Southampton,Saved,15.0,Left Foot,,Tyler Dibling,Joe Aribo,Pass (Live),1.40343915343915,0.0543581172486773,Right,Bottom,0,0,0,0,1,0,0.2267085893166709,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4637289528338176,0.4237289528338176,0.4768184354512596,0.013089482617442028
8850,,2759846141,Tyler Dibling,RegularPlay,8466,1292833,82.4849514568,19.5852229326,74,SecondHalf,False,False,True,False,False,102.9137931036,32.09375,36.97375,1.0145263108,0.03,0.3,OutsideBox,8466,8586,Southampton,Tottenham Hotspur,0,5,4506451,2024-12-15T19:00:00Z,#d71920,#d71920,0.21329365079365,0.268393203915344,1.0,,22,74,Southampton,Saved,26.0,Left Foot,,,,,0.21329365079365,0.268393203915344,Left,Bottom,1,0,0,0,0,0,0.10942392394771593,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24234869559552244,-0.05765130440447755,0.22336602612011744,-0.018982669475405
8853,,2762678723,Tyler Dibling,RegularPlay,8466,1292833,102.5344827588,34.0,15,FirstHalf,False,False,True,False,True,,,35.75375,1.219999994,0.56,0.88,InsideBox,9826,8466,Crystal Palace,Southampton,2,1,4506495,2024-12-29T15:00:00Z,#d71920,#d71920,0.536044973544974,0.322751321164021,1.0,,7,15,Southampton,Goal,3.0,Left Foot,,Adam Armstrong,,,0.536044973544974,0.322751321164021,Left,Top,0,1,0,0,0,0,0.2122309960964558,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6166046804799095,-0.26339531952009054,0.627965062164198,0.011360381684288545
8858,,2765959601,Tyler Dibling,RegularPlay,8466,1292833,86.2455882348,37.43125,44,FirstHalf,False,False,True,False,False,103.103448276,34.0,34.68625,1.3419999934,0.08,0.06,OutsideBox,10260,8466,Manchester United,Southampton,3,1,4506522,2025-01-16T20:00:00Z,#d71920,#d71920,0.818452380952381,0.355026453280423,1.0,,16,44,Southampton,Saved,22.0,Left Foot,,Mateus Fernandes,Taylor Harwood-Bellis,Tackle,0.818452380952381,0.355026453280423,Middle,Top,0,0,0,1,0,0,0.0698703458354637,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07156583572951172,0.011565835729511725,0.0760124969987419,0.0044466612692301705
8862,,2715509995,Tyler Dibling,RegularPlay,8466,1292833,79.782038836,23.7189808963,67,SecondHalf,False,False,True,False,False,103.577586207,32.6275,32.09375,0.8925263114,0.02,0.04,OutsideBox,9937,8466,Brentford,Southampton,3,1,4506284,2024-08-31T14:00:00Z,#d71920,#d71920,1.50429894179894,0.236118071798942,1.0,,27,67,Southampton,Saved,28.0,Left Foot,,Tyler Dibling,Joe Aribo,Pass (Live),1.50429894179894,0.236118071798942,Right,Bottom,0,0,0,0,1,0,0.09224775103457802,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1558578643842599,0.11585786438425988,0.14270640805112478,-0.013151456333135109
8864,,2719743099,Tyler Dibling,RegularPlay,8466,1292833,92.3,19.3049681554,7,FirstHalf,False,False,True,False,True,103.6724137932,31.94125,36.745,0.9374736796,0.03,0.27,InsideBox,8466,10260,Southampton,Manchester United,0,3,4506300,2024-09-14T11:30:00Z,#d71920,#d71920,0.273809523809523,0.24800890994709,1.0,,0,7,Southampton,Saved,18.0,Left Foot,,Yukinari Sugawara,Jack Stephens,Pass (Live),0.273809523809523,0.24800890994709,Left,Bottom,1,0,0,0,0,0,0.196928392509312,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3602674621240712,0.09026746212407116,0.32933413347161666,-0.030933328652454517
8865,,2723297479,Tyler Dibling,RegularPlay,8466,1292833,96.5087719289,32.6275,5,FirstHalf,False,False,True,False,True,,,32.3225,0.160526315,0.72,0.67,InsideBox,8466,9902,Southampton,Ipswich Town,1,1,4506310,2024-09-21T14:00:00Z,#d71920,#d71920,1.44378306878307,0.0424672791005291,1.0,,1,5,Southampton,Goal,10.0,Left Foot,,Tyler Dibling,Adam Lallana,Pass (Live),1.44378306878307,0.0424672791005291,Right,Bottom,0,0,0,0,1,0,0.24630720785724255,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.509196336087223,-0.160803663912777,0.5233269764950503,0.0141306404078273
8869,,2735538773,Tyler Dibling,RegularPlay,8466,1292833,92.6,21.6170700673,63,SecondHalf,False,False,True,False,True,103.577586207,31.56,32.24625,0.3659999982,0.04,0.05,InsideBox,8466,8197,Southampton,Leicester City,2,3,4506400,2024-10-19T14:00:00Z,#d71920,#d71920,1.46395502645503,0.0968253963492064,1.0,,19,63,Southampton,Saved,16.0,Left Foot,,Taylor Harwood-Bellis,Mateus Fernandes,Pass (Live),1.46395502645503,0.0968253963492064,Right,Bottom,0,0,0,0,1,0,0.20561149970706816,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4111364402294974,0.3611364402294974,0.41816845227835364,0.007032012048856229
8872,,2753101003,Tyler Dibling,RegularPlay,8466,1292833,95.0614035074,19.9355414041,80,SecondHalf,False,False,True,False,True,103.8620689656,31.4075,32.475,0.2054736832,0.03,0.04,InsideBox,10204,8466,Brighton & Hove Albion,Southampton,1,1,4506411,2024-11-29T20:00:00Z,#d71920,#d71920,1.40343915343915,0.0543581172486773,1.0,,27,80,Southampton,Saved,15.0,Left Foot,,Tyler Dibling,Joe Aribo,Pass (Live),1.40343915343915,0.0543581172486773,Right,Bottom,0,0,0,0,1,0,0.2267085893166709,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4637289528338176,0.4237289528338176,0.4768184354512596,0.013089482617442028
8875,,2759846141,Tyler Dibling,RegularPlay,8466,1292833,82.4849514568,19.5852229326,74,SecondHalf,False,False,True,False,False,102.9137931036,32.09375,36.97375,1.0145263108,0.03,0.3,OutsideBox,8466,8586,Southampton,Tottenham Hotspur,0,5,4506451,2024-12-15T19:00:00Z,#d71920,#d71920,0.21329365079365,0.268393203915344,1.0,,22,74,Southampton,Saved,26.0,Left Foot,,,,,0.21329365079365,0.268393203915344,Left,Bottom,1,0,0,0,0,0,0.10942392394771593,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24234869559552244,-0.05765130440447755,0.22336602612011744,-0.018982669475405
8878,,2762678723,Tyler Dibling,RegularPlay,8466,1292833,102.5344827588,34.0,15,FirstHalf,False,False,True,False,True,,,35.75375,1.219999994,0.56,0.88,InsideBox,9826,8466,Crystal Palace,Southampton,2,1,4506495,2024-12-29T15:00:00Z,#d71920,#d71920,0.536044973544974,0.322751321164021,1.0,,7,15,Southampton,Goal,3.0,Left Foot,,Adam Armstrong,,,0.536044973544974,0.322751321164021,Left,Top,0,1,0,0,0,0,0.2122309960964558,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6166046804799095,-0.26339531952009054,0.627965062164198,0.011360381684288545
8883,,2765959601,Tyler Dibling,RegularPlay,8466,1292833,86.2455882348,37.43125,44,FirstHalf,False,False,True,False,False,103.103448276,34.0,34.68625,1.3419999934,0.08,0.06,OutsideBox,10260,8466,Manchester United,Southampton,3,1,4506522,2025-01-16T20:00:00Z,#d71920,#d71920,0.818452380952381,0.355026453280423,1.0,,16,44,Southampton,Saved,22.0,Left Foot,,Mateus Fernandes,Taylor Harwood-Bellis,Tackle,0.818452380952381,0.355026453280423,Middle,Top,0,0,0,1,0,0,0.0698703458354637,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07156583572951172,0.011565835729511725,0.0760124969987419,0.0044466612692301705
8887,,2715509995,Tyler Dibling,RegularPlay,8466,1292833,79.782038836,23.7189808963,67,SecondHalf,False,False,True,False,False,103.577586207,32.6275,32.09375,0.8925263114,0.02,0.04,OutsideBox,9937,8466,Brentford,Southampton,3,1,4506284,2024-08-31T14:00:00Z,#d71920,#d71920,1.50429894179894,0.236118071798942,1.0,,27,67,Southampton,Saved,28.0,Left Foot,,Tyler Dibling,Joe Aribo,Pass (Live),1.50429894179894,0.236118071798942,Right,Bottom,0,0,0,0,1,0,0.09224775103457802,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1558578643842599,0.11585786438425988,0.14270640805112478,-0.013151456333135109
8889,,2719743099,Tyler Dibling,RegularPlay,8466,1292833,92.3,19.3049681554,7,FirstHalf,False,False,True,False,True,103.6724137932,31.94125,36.745,0.9374736796,0.03,0.27,InsideBox,8466,10260,Southampton,Manchester United,0,3,4506300,2024-09-14T11:30:00Z,#d71920,#d71920,0.273809523809523,0.24800890994709,1.0,,0,7,Southampton,Saved,18.0,Left Foot,,Yukinari Sugawara,Jack Stephens,Pass (Live),0.273809523809523,0.24800890994709,Left,Bottom,1,0,0,0,0,0,0.196928392509312,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3602674621240712,0.09026746212407116,0.32933413347161666,-0.030933328652454517
8890,,2723297479,Tyler Dibling,RegularPlay,8466,1292833,96.5087719289,32.6275,5,FirstHalf,False,False,True,False,True,,,32.3225,0.160526315,0.72,0.67,InsideBox,8466,9902,Southampton,Ipswich Town,1,1,4506310,2024-09-21T14:00:00Z,#d71920,#d71920,1.44378306878307,0.0424672791005291,1.0,,1,5,Southampton,Goal,10.0,Left Foot,,Tyler Dibling,Adam Lallana,Pass (Live),1.44378306878307,0.0424672791005291,Right,Bottom,0,0,0,0,1,0,0.24630720785724255,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.509196336087223,-0.160803663912777,0.5233269764950503,0.0141306404078273
8894,,2735538773,Tyler Dibling,RegularPlay,8466,1292833,92.6,21.6170700673,63,SecondHalf,False,False,True,False,True,103.577586207,31.56,32.24625,0.3659999982,0.04,0.05,InsideBox,8466,8197,Southampton,Leicester City,2,3,4506400,2024-10-19T14:00:00Z,#d71920,#d71920,1.46395502645503,0.0968253963492064,1.0,,19,63,Southampton,Saved,16.0,Left Foot,,Taylor Harwood-Bellis,Mateus Fernandes,Pass (Live),1.46395502645503,0.0968253963492064,Right,Bottom,0,0,0,0,1,0,0.20561149970706816,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4111364402294974,0.3611364402294974,0.41816845227835364,0.007032012048856229
8897,,2753101003,Tyler Dibling,RegularPlay,8466,1292833,95.0614035074,19.9355414041,80,SecondHalf,False,False,True,False,True,103.8620689656,31.4075,32.475,0.2054736832,0.03,0.04,InsideBox,10204,8466,Brighton & Hove Albion,Southampton,1,1,4506411,2024-11-29T20:00:00Z,#d71920,#d71920,1.40343915343915,0.0543581172486773,1.0,,27,80,Southampton,Saved,15.0,Left Foot,,Tyler Dibling,Joe Aribo,Pass (Live),1.40343915343915,0.0543581172486773,Right,Bottom,0,0,0,0,1,0,0.2267085893166709,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4637289528338176,0.4237289528338176,0.4768184354512596,0.013089482617442028
8900,,2759846141,Tyler Dibling,RegularPlay,8466,1292833,82.4849514568,19.5852229326,74,SecondHalf,False,False,True,False,False,102.9137931036,32.09375,36.97375,1.0145263108,0.03,0.3,OutsideBox,8466,8586,Southampton,Tottenham Hotspur,0,5,4506451,2024-12-15T19:00:00Z,#d71920,#d71920,0.21329365079365,0.268393203915344,1.0,,22,74,Southampton,Saved,26.0,Left Foot,,,,,0.21329365079365,0.268393203915344,Left,Bottom,1,0,0,0,0,0,0.10942392394771593,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24234869559552244,-0.05765130440447755,0.22336602612011744,-0.018982669475405
8903,,2762678723,Tyler Dibling,RegularPlay,8466,1292833,102.5344827588,34.0,15,FirstHalf,False,False,True,False,True,,,35.75375,1.219999994,0.56,0.88,InsideBox,9826,8466,Crystal Palace,Southampton,2,1,4506495,2024-12-29T15:00:00Z,#d71920,#d71920,0.536044973544974,0.322751321164021,1.0,,7,15,Southampton,Goal,3.0,Left Foot,,Adam Armstrong,,,0.536044973544974,0.322751321164021,Left,Top,0,1,0,0,0,0,0.2122309960964558,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6166046804799095,-0.26339531952009054,0.627965062164198,0.011360381684288545
8908,,2765959601,Tyler Dibling,RegularPlay,8466,1292833,86.2455882348,37.43125,44,FirstHalf,False,False,True,False,False,103.103448276,34.0,34.68625,1.3419999934,0.08,0.06,OutsideBox,10260,8466,Manchester United,Southampton,3,1,4506522,2025-01-16T20:00:00Z,#d71920,#d71920,0.818452380952381,0.355026453280423,1.0,,16,44,Southampton,Saved,22.0,Left Foot,,Mateus Fernandes,Taylor Harwood-Bellis,Tackle,0.818452380952381,0.355026453280423,Middle,Top,0,0,0,1,0,0,0.0698703458354637,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07156583572951172,0.011565835729511725,0.0760124969987419,0.0044466612692301705
8913,,2709831319,Cameron Archer,RegularPlay,8466,1086647,96.4122807008,37.732,90,SecondHalf,False,False,True,False,True,103.2931034484,35.75375,34.53375,1.7465263072,0.1,0.14,InsideBox,10261,8466,Newcastle United,Southampton,1,0,4506267,2024-08-17T14:00:00Z,#d71920,#d71920,0.858796296296295,0.462043996613757,1.0,7.0,22,90+7,Southampton,Saved,10.0,Head,,Samuel Edozie,Flynn Downes,Pass (Live),0.858796296296295,0.462043996613757,Middle,Top,0,0,0,1,0,0,0.1608205953923377,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.11857191982822811,-0.021428080171771904,0.11562595545792873,-0.0029459643702993837
8915,,2719762997,Cameron Archer,SetPiece,8466,1086647,94.8684210512,37.684,33,FirstHalf,False,False,True,False,True,104.051724138,34.99125,34.99125,1.6630526234,0.06,0.08,InsideBox,8466,10260,Southampton,Manchester United,0,3,4506300,2024-09-14T11:30:00Z,#d71920,#d71920,0.73776455026455,0.439961011481482,1.0,,9,33,Southampton,Saved,12.0,Head,,Cameron Archer,,,0.73776455026455,0.439961011481482,Middle,Top,0,0,0,1,0,0,0.147008151070514,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.13183131517806632,0.051831315178066314,0.1321219148206768,0.0002905996426104951
