,Unnamed: 0,id,playerName,situation,teamId,playerId,x,y,min,period,isOwnGoal,isBlocked,isOnTarget,isSavedOffLine,isFromInsideBox,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,box,homeTeamId,awayTeamId,homeTeamName,awayTeamName,homeScore,awayScore,matchId,matchDate,teamColor,teamColorDark,onGoalShot.x,onGoalShot.y,onGoalShot.zoomRatio,minAdded,,min1,Unnamed: 2_level_0_Squad,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 2_Player,SCA 2_Event,onGoalShot.x.rescaled,onGoalShot.y.rescaled,goalxZone,goalyZone,goalZone_Left Bottom,goalZone_Left Top,goalZone_Middle Bottom,goalZone_Middle Top,goalZone_Right Bottom,goalZone_Right Top,predicted_xGOTzone,eventType_AttemptSaved,eventType_Goal,eventType_Miss,eventType_Post,shotType_Header,shotType_LeftFoot,shotType_OtherBodyParts,shotType_RightFoot,SCA 1_Event_Fouled,SCA 1_Event_Interception,SCA 1_Event_Pass (Dead),SCA 1_Event_Pass (Live),SCA 1_Event_Shot,SCA 1_Event_Tackle,SCA 1_Event_Take-On,jpsxg,jpsxg - psxg
7242,,2779310597,Toti Gomes,SetPiece,8602,1013277,98.0526315785,41.225952381,13,FirstHalf,False,False,False,False,True,,,35.3725,5.427586216,0.04,0.0,InsideBox,8678,8602,AFC Bournemouth,Wolverhampton Wanderers,0,1,4506633,2025-02-22T15:00:00Z,#eb9504,#F8A01A,0.828740848596073,0.677248677248677,0.471664548128847,,5,13,Wolves,Off Target,9.0,Head,,Matheus Cunha,Marshall Munetsi,Fouled,1.7570556275297622,1.4358693693121696,Right,Top,0,0,0,0,0,1,0.13258286746045822,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.001522512386113369,0.001522512386113369
7243,,2794641587,Toti Gomes,SetPiece,8602,1013277,97.1842105256,38.452380954,16,FirstHalf,False,False,True,False,True,103.577586207,36.05875,33.31375,0.4879999976,0.12,0.23,InsideBox,8602,8654,Wolverhampton Wanderers,West Ham United,1,0,4506367,2025-04-01T18:45:00Z,#eb9504,#F8A01A,1.18154761904762,0.129100528465608,1.0,,2,16,Wolves,Saved,9.0,Head,,Rayan Aït-Nouri,Jean-Ricner Bellegarde,Fouled,1.18154761904762,0.129100528465608,Middle,Bottom,0,0,1,0,0,0,0.23457836305752938,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.11596753508670589,-0.11403246491329412
7244,,2796178919,Toti Gomes,FromCorner,8602,1013277,100.6379310348,39.040714287,11,FirstHalf,False,False,True,False,True,104.4310344828,35.75375,34.0,2.2730526204,0.1,0.17,InsideBox,9902,8602,Ipswich Town,Wolverhampton Wanderers,1,2,4506378,2025-04-05T14:00:00Z,#eb9504,#F8A01A,1.0,0.601336672063492,1.0,,2,11.0,Wolves,Saved,5.0,Head,,Rayan Aït-Nouri,Jørgen Strand Larsen,Shot,1.0,0.601336672063492,Middle,Top,0,0,0,1,0,0,0.19924522113231172,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1358127789050098,-0.0341872210949902
7245,,2796205849,Toti Gomes,FromCorner,8602,1013277,102.5344827588,35.44875,21,FirstHalf,False,False,True,True,True,104.3362068966,35.22,35.22,0.1797894728,0.39,0.0,InsideBox,9902,8602,Ipswich Town,Wolverhampton Wanderers,1,2,4506378,2025-04-05T14:00:00Z,#eb9504,#F8A01A,0.677248677248676,0.0475633525925926,1.0,,6,21.0,Wolves,Blocked,3.0,Right Foot,,Rayan Aït-Nouri,Nélson Semedo,Pass (Live),0.677248677248676,0.0475633525925926,Left,Bottom,1,0,0,0,0,0,0.2968138998395613,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5489010136243531,0.5489010136243531
7246,,2796210929,Toti Gomes,SetPiece,8602,1013277,103.577586207,40.721666667,23,FirstHalf,False,False,False,False,True,,,38.872619049,1.2456842044,0.05,0.0,InsideBox,9902,8602,Ipswich Town,Wolverhampton Wanderers,1,2,4506378,2025-04-05T14:00:00Z,#eb9504,#F8A01A,0.0,0.255649824431822,0.775763498436383,,7,23.0,Wolves,Off Target,4.0,Left Foot,,Jean-Ricner Bellegarde,Rayan Aït-Nouri,Fouled,0.0,0.329546085820106,Left,Top,0,1,0,0,0,0,0.22508035792393094,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0047662411046444425,0.0047662411046444425
7247,,2730665947,Toti Gomes,RegularPlay,8602,1013277,72.461650488,48.2746496788,26,FirstHalf,False,False,False,False,False,,,24.1393630621,0.7127368386,0.01,0.0,OutsideBox,9937,8602,Brentford,Wolverhampton Wanderers,5,3,4506325,2024-10-05T14:00:00Z,#eb9504,#F8A01A,2.0,0.0722810142071603,0.383342376745596,,8,26,Wolves,Off Target,35.0,Left Foot,,André,Craig Dawson,Pass (Live),5.217268221111108,0.18855471920634898,Right,Bottom,0,0,0,0,1,0,0.039784872004773514,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0004438391066525808,0.0004438391066525808
7248,,2753535741,Toti Gomes,RegularPlay,8602,1013277,96.5087719289,49.8861146477,59,SecondHalf,False,False,False,False,True,,,18.1138853523,0.6228421022,0.02,0.0,InsideBox,8602,8678,Wolverhampton Wanderers,AFC Bournemouth,2,4,4506422,2024-11-30T15:00:00Z,#eb9504,#F8A01A,2.0,0.0392066981771516,0.237943643479073,,16,59,Wolves,Off Target,16.0,Left Foot,,Mario Lemina,Nélson Semedo,Pass (Live),8.405351665449716,0.16477304291005276,Right,Bottom,0,0,0,0,1,0,0.2553813523342674,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.005123610998125233,0.005123610998125233
7249,,2779310597,Toti Gomes,SetPiece,8602,1013277,98.0526315785,41.225952381,13,FirstHalf,False,False,False,False,True,,,35.3725,5.427586216,0.04,0.0,InsideBox,8678,8602,AFC Bournemouth,Wolverhampton Wanderers,0,1,4506633,2025-02-22T15:00:00Z,#eb9504,#F8A01A,0.828740848596073,0.677248677248677,0.471664548128847,,5,13,Wolves,Off Target,9.0,Head,,Matheus Cunha,Marshall Munetsi,Fouled,1.7570556275297622,1.4358693693121696,Right,Top,0,0,0,0,0,1,0.13258286746045822,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.001522512386113369,0.001522512386113369
7250,,2794641587,Toti Gomes,SetPiece,8602,1013277,97.1842105256,38.452380954,16,FirstHalf,False,False,True,False,True,103.577586207,36.05875,33.31375,0.4879999976,0.12,0.23,InsideBox,8602,8654,Wolverhampton Wanderers,West Ham United,1,0,4506367,2025-04-01T18:45:00Z,#eb9504,#F8A01A,1.18154761904762,0.129100528465608,1.0,,2,16,Wolves,Saved,9.0,Head,,Rayan Aït-Nouri,Jean-Ricner Bellegarde,Fouled,1.18154761904762,0.129100528465608,Middle,Bottom,0,0,1,0,0,0,0.23457836305752938,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.11596753508670589,-0.11403246491329412
7251,,2796178919,Toti Gomes,FromCorner,8602,1013277,100.6379310348,39.040714287,11,FirstHalf,False,False,True,False,True,104.4310344828,35.75375,34.0,2.2730526204,0.1,0.17,InsideBox,9902,8602,Ipswich Town,Wolverhampton Wanderers,1,2,4506378,2025-04-05T14:00:00Z,#eb9504,#F8A01A,1.0,0.601336672063492,1.0,,2,11.0,Wolves,Saved,5.0,Head,,Rayan Aït-Nouri,Jørgen Strand Larsen,Shot,1.0,0.601336672063492,Middle,Top,0,0,0,1,0,0,0.19924522113231172,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1358127789050098,-0.0341872210949902
7252,,2796205849,Toti Gomes,FromCorner,8602,1013277,102.5344827588,35.44875,21,FirstHalf,False,False,True,True,True,104.3362068966,35.22,35.22,0.1797894728,0.39,0.0,InsideBox,9902,8602,Ipswich Town,Wolverhampton Wanderers,1,2,4506378,2025-04-05T14:00:00Z,#eb9504,#F8A01A,0.677248677248676,0.0475633525925926,1.0,,6,21.0,Wolves,Blocked,3.0,Right Foot,,Rayan Aït-Nouri,Nélson Semedo,Pass (Live),0.677248677248676,0.0475633525925926,Left,Bottom,1,0,0,0,0,0,0.2968138998395613,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5489010136243531,0.5489010136243531
7253,,2796210929,Toti Gomes,SetPiece,8602,1013277,103.577586207,40.721666667,23,FirstHalf,False,False,False,False,True,,,38.872619049,1.2456842044,0.05,0.0,InsideBox,9902,8602,Ipswich Town,Wolverhampton Wanderers,1,2,4506378,2025-04-05T14:00:00Z,#eb9504,#F8A01A,0.0,0.255649824431822,0.775763498436383,,7,23.0,Wolves,Off Target,4.0,Left Foot,,Jean-Ricner Bellegarde,Rayan Aït-Nouri,Fouled,0.0,0.329546085820106,Left,Top,0,1,0,0,0,0,0.22508035792393094,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0047662411046444425,0.0047662411046444425
7254,,2709779743,Matheus Cunha,RegularPlay,8602,863098,90.4,23.4387261191,68,SecondHalf,False,False,True,False,True,101.681034483,30.95,33.39,0.2825263144,0.06,0.03,InsideBox,9825,8602,Arsenal,Wolverhampton Wanderers,2,0,4506265,2024-08-17T14:00:00Z,#eb9504,#F8A01A,1.16137566137566,0.0747424112169312,1.0,,20,68,Wolves,Saved,18.0,Left Foot,,,,,1.16137566137566,0.0747424112169312,Middle,Bottom,0,0,1,0,0,0,0.1660991869013954,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17160849247685195,0.14160849247685195
7255,,2713291679,Matheus Cunha,FastBreak,8602,863098,101.7758620692,41.425625,18,FirstHalf,False,False,False,False,True,,,41.057857143,1.1622105206,0.29,0.0,InsideBox,8602,8455,Wolverhampton Wanderers,Chelsea,2,6,4506282,2024-08-25T13:00:00Z,#eb9504,#F8A01A,0.0,0.164669034389947,0.535573322527364,,5,18,Wolves,Off Target,5.0,Right Foot,,Jørgen Strand Larsen,Hwang Hee-chan,Pass (Live),0.0,0.30746310068783084,Left,Bottom,1,0,0,0,0,0,0.2931816417028369,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.006885828163130893,0.006885828163130893
7256,,2713300177,Matheus Cunha,FastBreak,8602,863098,95.9298245603,38.536428573,27,FirstHalf,False,False,True,False,True,,,33.8475,1.3419999934,0.46,0.16,InsideBox,8602,8455,Wolverhampton Wanderers,Chelsea,2,6,4506282,2024-08-25T13:00:00Z,#eb9504,#F8A01A,1.04034391534392,0.355026453280423,1.0,,6,27,Wolves,Goal,11.0,Right Foot,,Rayan Aït-Nouri,Jean-Ricner Bellegarde,Tackle,1.04034391534392,0.355026453280423,Middle,Top,0,0,0,1,0,0,0.15693504142694184,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.16634184003135669,0.0063418400313566825
7257,,2713309897,Matheus Cunha,FreeKick,8602,863098,76.6286407784,41.3678125,41,FirstHalf,False,False,True,False,False,102.8189655174,34.305,34.7625,1.2585263096,0.03,0.02,OutsideBox,8602,8455,Wolverhampton Wanderers,Chelsea,2,6,4506282,2024-08-25T13:00:00Z,#eb9504,#F8A01A,0.798280423280423,0.332943468148148,1.0,,8,41,Wolves,Saved,32.0,Right Foot,Free kick,Matheus Cunha,João Gomes,Interception,0.798280423280423,0.332943468148148,Middle,Top,0,0,0,1,0,0,-0.013942616249555437,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.03573217875261522,0.015732178752615216
7259,,2715447077,Matheus Cunha,RegularPlay,8602,863098,89.8,28.791190475,43,FirstHalf,False,False,False,False,True,,,28.791190475,5.7925517344,0.14,0.0,InsideBox,10203,8602,Nottingham Forest,Wolverhampton Wanderers,1,1,4506291,2024-08-31T14:00:00Z,#eb9504,#F8A01A,1.60899919803858,0.677248677248677,0.441946851298199,,10,43,Wolves,Off Target,18.0,Right Foot,,Matheus Cunha,Rayan Aït-Nouri,Pass (Live),3.6407074590806956,1.5324210937566123,Right,Top,0,0,0,0,0,1,0.05234609413567459,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0012637808593626888,0.0012637808593626888
7260,,2715511089,Matheus Cunha,FromCorner,8602,863098,94.9649122793,49.8861146477,67,SecondHalf,False,False,False,False,True,,,27.110238095,0.5329473658,0.03,0.0,InsideBox,10203,8602,Nottingham Forest,Wolverhampton Wanderers,1,1,4506291,2024-08-31T14:00:00Z,#eb9504,#F8A01A,2.0,0.0773535244248764,0.548640149270877,,19,67,Wolves,Off Target,17.0,Right Foot,,Jean-Ricner Bellegarde,,,3.6453766693121676,0.14099136661375666,Right,Bottom,0,0,0,0,1,0,0.24159414520232161,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.005570860600458959,0.005570860600458959
7261,,2715546593,Matheus Cunha,RegularPlay,8602,863098,81.2461165056,23.7189808963,88,SecondHalf,False,False,False,False,False,,,28.959285713,5.9142069072,0.02,0.0,OutsideBox,10203,8602,Nottingham Forest,Wolverhampton Wanderers,1,1,4506291,2024-08-31T14:00:00Z,#eb9504,#F8A01A,1.57722314028332,0.677248677248677,0.432856009295758,,24,88,Wolves,Off Target,27.0,Right Foot,,Hwang Hee-chan,Gonçalo Guedes,Pass (Live),3.643759371273159,1.5646050019047617,Right,Top,0,0,0,0,0,1,-0.026709919860432807,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0005393057685579774,0.0005393057685579774
7263,,2721031115,Matheus Cunha,RegularPlay,8602,863098,90.6,48.3447133731,62,SecondHalf,False,False,False,False,True,,,25.9384375,3.8547586248,0.05,0.0,InsideBox,8602,10261,Wolverhampton Wanderers,Newcastle United,1,2,4506302,2024-09-15T15:30:00Z,#eb9504,#F8A01A,2.0,0.478165197478777,0.468891731596698,,17,62,Wolves,Off Target,19.0,Right Foot,,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,Tackle,4.265376984126978,1.0197774139682534,Right,Top,0,0,0,0,0,1,0.0697711235711928,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.001493113417809429,0.001493113417809429
7264,,2721036031,Matheus Cunha,RegularPlay,8602,863098,97.7631578942,22.1075159274,68,SecondHalf,False,False,True,False,True,104.1465517242,31.94125,31.17875,1.1814736784,0.03,0.2,InsideBox,8602,10261,Wolverhampton Wanderers,Newcastle United,1,2,4506302,2024-09-15T15:30:00Z,#eb9504,#F8A01A,1.74636243386244,0.312559174179894,1.0,,20,68,Wolves,Saved,12.0,Right Foot,,Sam Johnstone,João Gomes,Pass (Live),1.74636243386244,0.312559174179894,Right,Top,0,0,0,0,0,1,0.11994577422838215,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3860542019442458,0.18605420194424577
7265,,2721059867,Matheus Cunha,IndividualPlay,8602,863098,91.5,26.69,90,SecondHalf,False,False,True,False,True,103.8620689656,33.46625,37.2025,1.0979999946,0.03,0.38,InsideBox,8602,10261,Wolverhampton Wanderers,Newcastle United,1,2,4506302,2024-09-15T15:30:00Z,#eb9504,#F8A01A,0.152777777777778,0.290476189047619,1.0,3.0,24,90+3,Wolves,Saved,16.0,Right Foot,Volley,Carlos Forbs,Yerson Mosquera,Pass (Live),0.152777777777778,0.290476189047619,Left,Bottom,1,0,0,0,0,0,0.19366697601303268,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3379490733022247,-0.042050926697775326
7266,,2723346453,Matheus Cunha,RegularPlay,8602,863098,82.8228155344,43.5803821607,25,FirstHalf,False,False,True,False,False,,,36.51625,0.5265263132,0.03,0.16,OutsideBox,10252,8602,Aston Villa,Wolverhampton Wanderers,3,1,4506303,2024-09-21T14:00:00Z,#eb9504,#F8A01A,0.334325396825397,0.139292675449735,1.0,,2,25,Wolves,Goal,25.0,Right Foot,,,,,0.334325396825397,0.139292675449735,Left,Bottom,1,0,0,0,0,0,0.12505721822044624,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2541349660226568,0.09413496602265678
7267,,2727258159,Matheus Cunha,RegularPlay,8602,863098,94.1929824545,13.9100636943,22,FirstHalf,False,False,True,False,True,104.3362068966,31.4075,35.22,1.2585263096,0.03,0.11,InsideBox,8602,8650,Wolverhampton Wanderers,Liverpool,1,2,4506322,2024-09-28T16:30:00Z,#eb9504,#F8A01A,0.677248677248676,0.332943468148148,1.0,,2,22,Wolves,Saved,21.0,Left Foot,,Nélson Semedo,Santiago Bueno,Pass (Live),0.677248677248676,0.332943468148148,Left,Top,0,1,0,0,0,0,0.12717569623414876,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.33025641763066715,0.22025641763066717
7268,,2727332289,Matheus Cunha,RegularPlay,8602,863098,86.889705882,47.854267513,68,SecondHalf,False,False,False,False,False,,,41.888125,0.3595789456,0.02,0.0,OutsideBox,8602,8650,Wolverhampton Wanderers,Liverpool,1,2,4506322,2024-09-28T16:30:00Z,#eb9504,#F8A01A,0.0,0.0455848437493067,0.479201331114809,,14,68,Wolves,Off Target,22.0,Right Foot,,Rayan Aït-Nouri,,,0.0,0.0951267051851851,Left,Bottom,1,0,0,0,0,0,0.16362307389613157,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0015496978260374542,0.0015496978260374542
7269,,2730610903,Matheus Cunha,RegularPlay,8602,863098,93.2,31.865,4,FirstHalf,False,False,True,False,True,,,31.78875,1.219999994,0.29,0.31,InsideBox,9937,8602,Brentford,Wolverhampton Wanderers,5,3,4506325,2024-10-05T14:00:00Z,#eb9504,#F8A01A,1.58498677248677,0.322751321164021,1.0,,2,4,Wolves,Goal,14.0,Right Foot,,Nélson Semedo,Carlos Forbs,Pass (Live),1.58498677248677,0.322751321164021,Right,Top,0,0,0,0,0,1,0.0843254159330582,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.28877491158460167,-0.02122508841539833
7273,,2730765695,Matheus Cunha,RegularPlay,8602,863098,74.2635922352,32.85625,56,SecondHalf,False,False,False,False,False,,,35.44875,4.5846896616,0.02,0.0,OutsideBox,9937,8602,Brentford,Wolverhampton Wanderers,5,3,4506325,2024-10-05T14:00:00Z,#eb9504,#F8A01A,0.785991180737496,0.677248677248677,0.558380215228481,,21,56,Wolves,Off Target,34.0,Right Foot,,Rayan Aït-Nouri,Mario Lemina,Tackle,1.4076272032953028,1.2128808628571424,Right,Top,0,0,0,0,0,1,-0.08426216024054119,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0002718636416377644,0.0002718636416377644
7275,,2736470605,Matheus Cunha,FastBreak,8602,863098,78.2053398072,37.355,56,SecondHalf,False,False,False,False,False,,,27.950714285,0.6228421022,0.04,0.0,OutsideBox,8602,8456,Wolverhampton Wanderers,Manchester City,1,2,4506402,2024-10-20T13:00:00Z,#eb9504,#F8A01A,2.0,0.10296126378286,0.624867162519204,,15,56,Wolves,Off Target,30.0,Right Foot,,Rayan Aït-Nouri,Matheus Cunha,Pass (Live),3.200680272486769,0.1647730429100532,Right,Bottom,0,0,0,0,1,0,0.08533675181903541,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0007442131964303689,0.0007442131964303689
7276,,2739276297,Matheus Cunha,FastBreak,8602,863098,97.9561403504,46.8733757928,67,SecondHalf,False,False,True,False,True,103.577586207,37.708,36.05875,0.9759999952,0.08,0.11,InsideBox,10204,8602,Brighton & Hove Albion,Wolverhampton Wanderers,2,2,4506406,2024-10-26T14:00:00Z,#eb9504,#F8A01A,0.455357142857142,0.258201056931217,1.0,,22,67,Wolves,Saved,12.0,Left Foot,,Matheus Cunha,João Gomes,Pass (Live),0.455357142857142,0.258201056931217,Left,Bottom,1,0,0,0,0,0,0.26193447960315186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5112805495072724,0.40128054950727243
7282,,2739334547,Matheus Cunha,FastBreak,8602,863098,92.6,20.84636943,90,SecondHalf,False,False,True,False,True,,,35.90625,1.6245263078,0.05,0.28,InsideBox,10204,8602,Brighton & Hove Albion,Wolverhampton Wanderers,2,2,4506406,2024-10-26T14:00:00Z,#eb9504,#F8A01A,0.495701058201058,0.429768864497354,1.0,3.0,33,90+3,Wolves,Goal,17.0,Right Foot,Deflected,Tommy Doyle,Tommy Doyle,Take-On,0.495701058201058,0.429768864497354,Left,Top,0,1,0,0,0,0,0.11659673994347045,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.29169292434377786,0.011692924343777833
7283,,2742974939,Matheus Cunha,RegularPlay,8602,863098,86.6749999996,45.1217834353,34,FirstHalf,False,False,False,False,False,,,25.8228125,0.5329473658,0.06,0.0,OutsideBox,8602,9826,Wolverhampton Wanderers,Crystal Palace,2,2,4506472,2024-11-02T17:30:00Z,#eb9504,#F8A01A,2.0,0.0651748985577254,0.462261627240417,,7,34,Wolves,Off Target,21.0,Right Foot,,João Gomes,Nélson Semedo,Pass (Live),4.326554232804236,0.14099136661375677,Right,Bottom,0,0,0,0,1,0,0.16505736124536058,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0017977179908158407,0.0017977179908158407
7284,,2743009221,Matheus Cunha,RegularPlay,8602,863098,95.7368421041,44.2810191037,54,SecondHalf,False,False,False,False,True,97.8596491223,37.708,25.7071875,0.8925263114,0.05,0.0,InsideBox,8602,9826,Wolverhampton Wanderers,Crystal Palace,2,2,4506472,2024-11-02T17:30:00Z,#eb9504,#F8A01A,2.0,0.107626491181369,0.455816407280401,,13,54,Wolves,Off Target,12.0,Right Foot,Volley,Nélson Semedo,Pablo Sarabia,Pass (Live),4.387731481481481,0.23611807179894084,Right,Bottom,0,0,0,0,1,0,0.2455407308406092,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.00449695087838137,0.00449695087838137
7285,,2746160031,Matheus Cunha,RegularPlay,8602,863098,79.4441747584,27.446428571,51,SecondHalf,False,False,True,False,False,,,36.745,1.1365263102,0.04,0.18,OutsideBox,8602,8466,Wolverhampton Wanderers,Southampton,2,0,4506482,2024-11-09T15:00:00Z,#eb9504,#F8A01A,0.273809523809523,0.300668336031746,1.0,,12,51,Wolves,Goal,29.0,Right Foot,,Mario Lemina,Craig Dawson,Pass (Live),0.273809523809523,0.300668336031746,Left,Bottom,1,0,0,0,0,0,0.08640194727904425,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.13046438280688274,-0.04953561719311725
7288,,2750546835,Matheus Cunha,RegularPlay,8602,863098,99.8793103452,37.696,31,FirstHalf,False,False,True,False,True,,,34.07625,1.7465263072,0.62,0.33,InsideBox,9879,8602,Fulham,Wolverhampton Wanderers,1,4,4506537,2024-11-23T15:00:00Z,#eb9504,#F8A01A,0.979828042328042,0.462043996613757,1.0,,7,31,Wolves,Goal,6.0,Right Foot,,Mario Lemina,André,Pass (Live),0.979828042328042,0.462043996613757,Middle,Top,0,0,0,1,0,0,0.19176345593213764,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.22929607859464624,-0.10070392140535378
7290,,2750703369,Matheus Cunha,RegularPlay,8602,863098,84.5121359224,40.889761905,87,SecondHalf,False,False,True,False,False,,,31.56,1.5859999922,0.04,0.36,OutsideBox,9879,8602,Fulham,Wolverhampton Wanderers,1,4,4506537,2024-11-23T15:00:00Z,#eb9504,#F8A01A,1.64550264550265,0.419576717513228,1.0,,18,87,Wolves,Goal,24.0,Right Foot,,João Gomes,João Gomes,Pass (Live),1.64550264550265,0.419576717513228,Right,Top,0,0,0,0,0,1,0.011484740635389151,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.14674127878381527,-0.21325872121618472
7292,,2753475697,Matheus Cunha,FreeKick,8602,863098,82.597572816,47.0135031814,45,FirstHalf,False,False,False,False,False,,,35.9825,5.427586216,0.05,0.0,OutsideBox,8602,8678,Wolverhampton Wanderers,AFC Bournemouth,2,4,4506422,2024-11-30T15:00:00Z,#eb9504,#F8A01A,0.752625670194328,0.677248677248677,0.471664548128847,1.0,13,45+1,Wolves,Off Target,25.0,Right Foot,Free kick,Rayan Aït-Nouri,Rodrigo Gomes,Pass (Live),1.5956799661541012,1.4358693693121696,Right,Top,0,0,0,0,0,1,-0.002393269360167094,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.000865873120130768,0.000865873120130768
7293,,2755324261,Matheus Cunha,RegularPlay,8602,863098,85.81617647,40.721666667,8,FirstHalf,False,False,True,False,False,102.7241379312,35.3725,31.94125,0.4045263138,0.07,0.24,OutsideBox,8668,8602,Everton,Wolverhampton Wanderers,4,0,4506426,2024-12-04T19:30:00Z,#eb9504,#F8A01A,1.54464285714286,0.107017543333333,1.0,,1,8,Wolves,Saved,22.0,Right Foot,,Jørgen Strand Larsen,Matheus Cunha,Pass (Live),1.54464285714286,0.107017543333333,Right,Bottom,0,0,0,0,1,0,0.15507429601053926,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.2622970424827485,0.022297042482748497
7295,,2757599873,Matheus Cunha,RegularPlay,8602,863098,82.1470873792,50.5867515907,26,FirstHalf,False,False,True,False,False,103.2931034484,34.1525,37.43125,0.2439999988,0.02,0.27,OutsideBox,8654,8602,West Ham United,Wolverhampton Wanderers,2,1,4506442,2024-12-09T20:00:00Z,#eb9504,#F8A01A,0.0922619047619033,0.0645502642328042,1.0,,6,26,Wolves,Saved,27.0,Right Foot,,Mario Lemina,André,Pass (Live),0.0922619047619033,0.0645502642328042,Left,Bottom,1,0,0,0,0,0,0.12270650165105555,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.17389325547593443,-0.09610674452406559
7296,,2757617283,Matheus Cunha,RegularPlay,8602,863098,82.8228155344,49.1854777047,57,SecondHalf,False,False,False,False,False,,,20.9864968186,5.6708965616,0.02,0.0,OutsideBox,8654,8602,West Ham United,Wolverhampton Wanderers,2,1,4506442,2024-12-09T20:00:00Z,#eb9504,#F8A01A,2.0,0.435770175221175,0.290467520337083,,23,57,Wolves,Off Target,26.0,Right Foot,,Toti Gomes,Rayan Aït-Nouri,Pass (Live),6.8854514187301605,1.500237185608465,Right,Top,0,0,0,0,0,1,0.0007601964131433991,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0006789437435912938,0.0006789437435912938
7297,,2758965559,Matheus Cunha,RegularPlay,8602,863098,97.7631578942,47.2236942643,72,SecondHalf,False,False,True,False,True,,,37.2025,0.9759999952,0.05,0.44,InsideBox,8602,9902,Wolverhampton Wanderers,Ipswich Town,1,2,4506452,2024-12-14T15:00:00Z,#eb9504,#F8A01A,0.152777777777778,0.258201056931217,1.0,,14,72,Wolves,Goal,13.0,Left Foot,Deflected,Gonçalo Guedes,Mario Lemina,Pass (Live),0.152777777777778,0.258201056931217,Left,Bottom,1,0,0,0,0,0,0.26039526733213897,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5145752475810667,0.07457524758106665
7299,,2758987769,Matheus Cunha,RegularPlay,8602,863098,73.58786408,44.2810191037,82,SecondHalf,False,False,True,False,False,103.4827586208,35.3725,36.745,0.4045263138,0.02,0.04,OutsideBox,8602,9902,Wolverhampton Wanderers,Ipswich Town,1,2,4506452,2024-12-14T15:00:00Z,#eb9504,#F8A01A,0.273809523809523,0.107017543333333,1.0,,18,82,Wolves,Saved,35.0,Right Foot,,Tommy Doyle,Santiago Bueno,Pass (Dead),0.273809523809523,0.107017543333333,Left,Bottom,1,0,0,0,0,0,0.04295424608177628,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.07970373732213965,0.039703737322139644
